item_idx,degree,degree_group,embedding_norm_mean,embedding_norm_std,dataset,log1p_degree
1319,13,medium,3.4499016,0.12465558,MovieLens-1M,2.6390573296152584
1320,14,medium,2.6929395,0.12641883,MovieLens-1M,2.70805020110221
1321,246,high,3.6787899,0.030534338,MovieLens-1M,5.5093883366279774
1322,1,low,3.880913,0.06911287,MovieLens-1M,0.6931471805599453
1323,29,medium,2.8633175,0.057120968,MovieLens-1M,3.4011973816621555
1324,32,medium,2.607786,0.15057279,MovieLens-1M,3.4965075614664802
1325,757,high,3.915849,0.04056546,MovieLens-1M,6.630683385642372
1326,174,medium,3.0440102,0.043415092,MovieLens-1M,5.1647859739235145
1327,2,low,3.5227325,0.02685852,MovieLens-1M,1.0986122886681098
1328,2,low,3.0220287,0.09083356,MovieLens-1M,1.0986122886681098
1329,1,low,3.4274826,0.096579336,MovieLens-1M,0.6931471805599453
1330,14,medium,2.8182392,0.10903431,MovieLens-1M,2.70805020110221
1331,6,low,2.818021,0.04994533,MovieLens-1M,1.9459101490553132
1332,13,medium,2.7090702,0.1397614,MovieLens-1M,2.6390573296152584
1333,822,high,4.035008,0.077671595,MovieLens-1M,6.71295620067707
1334,14,medium,3.2946293,0.032694608,MovieLens-1M,2.70805020110221
1335,5,low,3.1634388,0.18747866,MovieLens-1M,1.791759469228055
1336,19,medium,2.8714764,0.12954102,MovieLens-1M,2.995732273553991
1337,4,low,2.97454,0.08872576,MovieLens-1M,1.6094379124341003
1338,58,medium,2.7447014,0.07188784,MovieLens-1M,4.07753744390572
1339,285,high,3.277496,0.13351227,MovieLens-1M,5.655991810819852
1340,3,low,3.2738895,0.09997047,MovieLens-1M,1.3862943611198906
1341,74,medium,2.7936058,0.1340596,MovieLens-1M,4.31748811353631
1342,135,medium,2.954033,0.047895174,MovieLens-1M,4.912654885736052
1343,4,low,3.088659,0.07940596,MovieLens-1M,1.6094379124341003
1344,410,high,3.7885978,0.16372293,MovieLens-1M,6.018593214496234
1345,52,medium,2.7921238,0.04352734,MovieLens-1M,3.970291913552122
1346,31,medium,2.975577,0.18699475,MovieLens-1M,3.4657359027997265
1347,17,medium,2.7402923,0.18169005,MovieLens-1M,2.8903717578961645
1348,5,low,2.775678,0.061136656,MovieLens-1M,1.791759469228055
1349,14,medium,2.1850278,0.10781856,MovieLens-1M,2.70805020110221
1350,9,low,2.5082684,0.13069975,MovieLens-1M,2.302585092994046
1351,405,high,3.4876273,0.068305634,MovieLens-1M,6.0063531596017325
1352,1,low,3.8843687,0.10691561,MovieLens-1M,0.6931471805599453
1353,78,medium,2.7669394,0.12471781,MovieLens-1M,4.3694478524670215
1354,1,low,3.341512,0.17878398,MovieLens-1M,0.6931471805599453
1355,16,medium,3.1348927,0.05039405,MovieLens-1M,2.833213344056216
1356,1,low,3.940691,0.044387393,MovieLens-1M,0.6931471805599453
1357,84,medium,2.9598238,0.08824644,MovieLens-1M,4.442651256490317
1358,21,medium,2.6360314,0.1179484,MovieLens-1M,3.091042453358316
1359,24,medium,2.24072,0.077141024,MovieLens-1M,3.2188758248682006
1360,5,low,2.57949,0.015356163,MovieLens-1M,1.791759469228055
1361,205,medium,3.4170787,0.088492945,MovieLens-1M,5.327876168789581
1362,3,low,3.322175,0.06589319,MovieLens-1M,1.3862943611198906
1363,398,high,3.5016658,0.054986387,MovieLens-1M,5.988961416889864
1364,11,medium,3.3736632,0.101567,MovieLens-1M,2.4849066497880004
1365,34,medium,2.8284266,0.0791665,MovieLens-1M,3.5553480614894135
1366,12,medium,3.344581,0.21851145,MovieLens-1M,2.5649493574615367
1367,723,high,3.8469808,0.033891033,MovieLens-1M,6.584791392385716
1368,4,low,3.2028983,0.05856362,MovieLens-1M,1.6094379124341003
1369,8,low,2.9731224,0.10900902,MovieLens-1M,2.1972245773362196
1370,1610,high,4.745855,0.04543916,MovieLens-1M,7.384610383176974
1371,16,medium,2.5981855,0.16814524,MovieLens-1M,2.833213344056216
1372,23,medium,2.9406998,0.060795974,MovieLens-1M,3.1780538303479458
1373,6,low,3.0126045,0.1786438,MovieLens-1M,1.9459101490553132
1374,870,high,4.0763054,0.033696197,MovieLens-1M,6.769641976852503
1375,13,medium,2.8261178,0.2031175,MovieLens-1M,2.6390573296152584
1376,201,medium,3.0582263,0.07767971,MovieLens-1M,5.308267697401205
1377,275,high,3.3088763,0.033190817,MovieLens-1M,5.62040086571715
1378,114,medium,2.8480704,0.07299595,MovieLens-1M,4.74493212836325
1379,225,medium,2.9760997,0.114116415,MovieLens-1M,5.420534999272286
1380,93,medium,2.9847739,0.0444308,MovieLens-1M,4.543294782270004
1381,100,medium,2.939415,0.0698716,MovieLens-1M,4.61512051684126
1382,22,medium,3.1314747,0.08070156,MovieLens-1M,3.1354942159291497
1383,31,medium,3.0345125,0.10504133,MovieLens-1M,3.4657359027997265
1384,200,medium,3.2149646,0.057207838,MovieLens-1M,5.303304908059076
1385,3,low,3.9326344,0.047164395,MovieLens-1M,1.3862943611198906
1386,19,medium,2.466555,0.0882501,MovieLens-1M,2.995732273553991
1387,388,high,3.354889,0.017798634,MovieLens-1M,5.963579343618446
1388,16,medium,2.2208965,0.12131066,MovieLens-1M,2.833213344056216
1389,6,low,2.910075,0.06093121,MovieLens-1M,1.9459101490553132
1390,23,medium,2.5340645,0.072352506,MovieLens-1M,3.1780538303479458
1391,16,medium,2.698697,0.042440962,MovieLens-1M,2.833213344056216
1392,4,low,3.2356822,0.1483654,MovieLens-1M,1.6094379124341003
1393,90,medium,2.9523716,0.029685894,MovieLens-1M,4.51085950651685
1394,16,medium,3.0447123,0.047277268,MovieLens-1M,2.833213344056216
1395,17,medium,2.5793808,0.17656356,MovieLens-1M,2.8903717578961645
1396,18,medium,2.8646128,0.037300363,MovieLens-1M,2.9444389791664403
1397,618,high,3.8014252,0.066627815,MovieLens-1M,6.428105272684596
1398,10,medium,2.768453,0.105210744,MovieLens-1M,2.3978952727983707
1399,1276,high,4.391983,0.016787812,MovieLens-1M,7.152268856032539
1400,113,medium,2.9723723,0.06310452,MovieLens-1M,4.736198448394496
1401,26,medium,2.6328547,0.07447013,MovieLens-1M,3.295836866004329
1402,9,low,2.3053176,0.15504624,MovieLens-1M,2.302585092994046
1403,187,medium,2.948243,0.075218506,MovieLens-1M,5.236441962829949
1404,127,medium,2.8303013,0.078083,MovieLens-1M,4.852030263919617
1405,132,medium,2.8919055,0.09875006,MovieLens-1M,4.890349128221754
1406,1840,high,4.67195,0.032671046,MovieLens-1M,7.518064181233078
1407,176,medium,3.0347712,0.050774924,MovieLens-1M,5.176149732573829
1408,178,medium,3.0065658,0.09077088,MovieLens-1M,5.187385805840755
1409,36,medium,2.5708597,0.022572635,MovieLens-1M,3.6109179126442243
1410,12,medium,3.081433,0.032920714,MovieLens-1M,2.5649493574615367
1411,16,medium,3.0564938,0.031057175,MovieLens-1M,2.833213344056216
1412,625,high,3.6523006,0.051257715,MovieLens-1M,6.439350371100098
1413,17,medium,3.3055537,0.06820716,MovieLens-1M,2.8903717578961645
1414,97,medium,2.8883336,0.12745142,MovieLens-1M,4.584967478670572
1415,31,medium,2.7265384,0.04094091,MovieLens-1M,3.4657359027997265
1416,28,medium,2.3369672,0.04546427,MovieLens-1M,3.367295829986474
1417,3,low,2.8442335,0.1655034,MovieLens-1M,1.3862943611198906
1418,157,medium,2.8303716,0.032982424,MovieLens-1M,5.062595033026967
1419,338,high,3.1696227,0.08144828,MovieLens-1M,5.82600010738045
1420,1,low,3.2258599,0.06446309,MovieLens-1M,0.6931471805599453
1421,643,high,3.4936192,0.052202627,MovieLens-1M,6.467698726104354
1422,17,medium,2.92235,0.07338,MovieLens-1M,2.8903717578961645
1423,828,high,3.7392776,0.0075467164,MovieLens-1M,6.720220155135295
1424,25,medium,2.4086692,0.035536394,MovieLens-1M,3.258096538021482
1425,187,medium,3.2152433,0.018455537,MovieLens-1M,5.236441962829949
1426,102,medium,3.3758955,0.012117223,MovieLens-1M,4.634728988229636
1427,406,high,3.438943,0.11026626,MovieLens-1M,6.008813185442595
1428,22,medium,2.4579954,0.19155875,MovieLens-1M,3.1354942159291497
1429,20,medium,2.6392686,0.081954546,MovieLens-1M,3.044522437723423
1430,108,medium,2.8752575,0.13832441,MovieLens-1M,4.6913478822291435
1431,126,medium,3.179333,0.064184524,MovieLens-1M,4.844187086458591
1432,24,medium,3.2392528,0.178165,MovieLens-1M,3.2188758248682006
1433,6,low,2.8597176,0.11604272,MovieLens-1M,1.9459101490553132
1434,1,low,3.6417916,0.19939086,MovieLens-1M,0.6931471805599453
1435,658,high,3.9298887,0.04729919,MovieLens-1M,6.490723534502507
1436,45,medium,2.7732532,0.062393457,MovieLens-1M,3.828641396489095
1437,13,medium,2.803518,0.15709233,MovieLens-1M,2.6390573296152584
1438,6,low,3.8236055,0.08968459,MovieLens-1M,1.9459101490553132
1439,10,medium,3.026208,0.14256316,MovieLens-1M,2.3978952727983707
1440,50,medium,2.6753902,0.10544146,MovieLens-1M,3.9318256327243257
1441,3,low,3.33804,0.04026188,MovieLens-1M,1.3862943611198906
1442,95,medium,2.5533707,0.022076845,MovieLens-1M,4.564348191467836
1443,31,medium,2.9650466,0.015316364,MovieLens-1M,3.4657359027997265
1444,5,low,3.151645,0.16046372,MovieLens-1M,1.791759469228055
1445,500,high,3.7155647,0.040679116,MovieLens-1M,6.2166061010848646
1446,4,low,3.4200258,0.048810087,MovieLens-1M,1.6094379124341003
1447,48,medium,2.8849003,0.22086991,MovieLens-1M,3.8918202981106265
1448,6,low,2.7448747,0.10348945,MovieLens-1M,1.9459101490553132
1449,27,medium,2.3737838,0.100355424,MovieLens-1M,3.332204510175204
1450,7,low,2.8889294,0.06316695,MovieLens-1M,2.0794415416798357
1451,19,medium,2.7111847,0.08777673,MovieLens-1M,2.995732273553991
1452,46,medium,2.5312605,0.15467545,MovieLens-1M,3.8501476017100584
1453,9,low,2.8071578,0.02435677,MovieLens-1M,2.302585092994046
1454,178,medium,2.9252512,0.04654304,MovieLens-1M,5.187385805840755
1455,721,high,3.957776,0.040093906,MovieLens-1M,6.582025138892826
1456,789,high,3.8661277,0.042929217,MovieLens-1M,6.672032945461067
1457,2,low,3.6370842,0.115808144,MovieLens-1M,1.0986122886681098
1458,476,high,3.5267003,0.029832548,MovieLens-1M,6.1675164908883415
1459,10,medium,2.2751238,0.08837951,MovieLens-1M,2.3978952727983707
1460,308,high,3.084428,0.04458141,MovieLens-1M,5.733341276897746
1461,1,low,3.4524224,0.16220142,MovieLens-1M,0.6931471805599453
1462,311,high,3.2347782,0.05119081,MovieLens-1M,5.7430031878094825
1463,11,medium,3.6688404,0.036132272,MovieLens-1M,2.4849066497880004
1464,675,high,3.6163538,0.07526952,MovieLens-1M,6.516193076042964
1465,142,medium,3.0779107,0.035290223,MovieLens-1M,4.962844630259907
1466,35,medium,3.1577375,0.11776787,MovieLens-1M,3.58351893845611
1467,4,low,3.1100113,0.14572859,MovieLens-1M,1.6094379124341003
1468,39,medium,2.5882924,0.048154555,MovieLens-1M,3.6888794541139363
1469,109,medium,3.0278149,0.019958349,MovieLens-1M,4.700480365792417
1470,160,medium,3.2774136,0.08195884,MovieLens-1M,5.081404364984463
1471,91,medium,2.6733634,0.0462254,MovieLens-1M,4.5217885770490405
1472,251,high,3.2732303,0.046255898,MovieLens-1M,5.529429087511423
1473,5,low,2.8909843,0.097585484,MovieLens-1M,1.791759469228055
1474,218,medium,3.179743,0.024172235,MovieLens-1M,5.389071729816501
1475,293,high,3.0134518,0.02355896,MovieLens-1M,5.683579767338681
1476,20,medium,2.7403362,0.058835592,MovieLens-1M,3.044522437723423
1477,17,medium,2.6344411,0.02524286,MovieLens-1M,2.8903717578961645
1478,86,medium,2.8433383,0.054665472,MovieLens-1M,4.465908118654584
1479,140,medium,2.8752003,0.031862725,MovieLens-1M,4.948759890378168
1480,57,medium,3.1184206,0.044685185,MovieLens-1M,4.060443010546419
1481,19,medium,3.0835087,0.020202573,MovieLens-1M,2.995732273553991
1482,1234,high,4.2798457,0.017498184,MovieLens-1M,7.118826249062078
1483,19,medium,3.1501167,0.060731653,MovieLens-1M,2.995732273553991
1484,271,high,3.078682,0.097413465,MovieLens-1M,5.605802066295998
1485,81,medium,2.6503801,0.028084416,MovieLens-1M,4.406719247264253
1486,6,low,2.6209862,0.03859778,MovieLens-1M,1.9459101490553132
1487,155,medium,3.3298922,0.04948523,MovieLens-1M,5.049856007249537
1488,1,low,3.565096,0.054655816,MovieLens-1M,0.6931471805599453
1489,274,high,3.2300017,0.013721855,MovieLens-1M,5.616771097666572
1490,875,high,3.9765282,0.066022284,MovieLens-1M,6.775366090936392
1491,426,high,3.6017835,0.040674537,MovieLens-1M,6.056784013228625
1492,15,medium,2.7308636,0.043652575,MovieLens-1M,2.772588722239781
1493,45,medium,2.7571497,0.08310883,MovieLens-1M,3.828641396489095
1494,89,medium,2.9509628,0.11581241,MovieLens-1M,4.499809670330265
1495,9,low,3.1142452,0.14032781,MovieLens-1M,2.302585092994046
1496,450,high,3.365036,0.043113917,MovieLens-1M,6.111467339502679
1497,116,medium,2.723981,0.10994971,MovieLens-1M,4.762173934797756
1498,6,low,3.3136322,0.15505819,MovieLens-1M,1.9459101490553132
1499,669,high,3.8329914,0.021886757,MovieLens-1M,6.507277712385012
1500,24,medium,2.9039605,0.049132567,MovieLens-1M,3.2188758248682006
1501,140,medium,3.0884902,0.11769983,MovieLens-1M,4.948759890378168
1502,98,medium,2.7777653,0.0810182,MovieLens-1M,4.59511985013459
1503,3,low,3.493393,0.0068361307,MovieLens-1M,1.3862943611198906
1504,3,low,3.219858,0.16942765,MovieLens-1M,1.3862943611198906
1505,7,low,2.9795816,0.036380026,MovieLens-1M,2.0794415416798357
1506,19,medium,3.217696,0.12519225,MovieLens-1M,2.995732273553991
1507,15,medium,3.1762362,0.03434925,MovieLens-1M,2.772588722239781
1508,466,high,3.3909035,0.034683734,MovieLens-1M,6.1463292576688975
1509,561,high,3.8644135,0.020935686,MovieLens-1M,6.331501849893691
1510,5,low,2.197449,0.2983822,MovieLens-1M,1.791759469228055
1511,10,medium,2.7599678,0.025563147,MovieLens-1M,2.3978952727983707
1512,37,medium,2.9541566,0.03072644,MovieLens-1M,3.6375861597263857
1513,84,medium,3.3586428,0.091316506,MovieLens-1M,4.442651256490317
1514,177,medium,3.00241,0.039551664,MovieLens-1M,5.181783550292085
1515,18,medium,2.4021144,0.07111734,MovieLens-1M,2.9444389791664403
1516,12,medium,2.6419022,0.23913096,MovieLens-1M,2.5649493574615367
1517,56,medium,2.4108658,0.07189691,MovieLens-1M,4.04305126783455
1518,41,medium,2.6320632,0.099027276,MovieLens-1M,3.7376696182833684
1519,12,medium,3.2389915,0.061374,MovieLens-1M,2.5649493574615367
1520,55,medium,2.9715757,0.037316296,MovieLens-1M,4.02535169073515
1521,8,low,2.958231,0.0568074,MovieLens-1M,2.1972245773362196
1522,116,medium,2.899231,0.1324901,MovieLens-1M,4.762173934797756
1523,10,medium,2.9401512,0.09387374,MovieLens-1M,2.3978952727983707
1524,11,medium,3.2000713,0.061586354,MovieLens-1M,2.4849066497880004
1525,40,medium,2.8214123,0.02170233,MovieLens-1M,3.713572066704308
1526,1,low,3.3438127,0.1383481,MovieLens-1M,0.6931471805599453
1527,484,high,3.5543823,0.053107686,MovieLens-1M,6.184148890937483
1528,112,medium,2.9764662,0.11044039,MovieLens-1M,4.727387818712341
1529,4,low,3.2309186,0.17438693,MovieLens-1M,1.6094379124341003
1530,1,low,3.343029,0.05251038,MovieLens-1M,0.6931471805599453
1531,74,medium,2.8382046,0.11031328,MovieLens-1M,4.31748811353631
1532,1026,high,4.032376,0.0565501,MovieLens-1M,6.934397209928558
1533,84,medium,3.0364456,0.021050397,MovieLens-1M,4.442651256490317
1535,64,medium,2.794822,0.0063590244,MovieLens-1M,4.174387269895637
1536,16,medium,2.148456,0.13929349,MovieLens-1M,2.833213344056216
1537,165,medium,3.3110898,0.044985127,MovieLens-1M,5.111987788356544
1538,4,low,2.5929148,0.2040959,MovieLens-1M,1.6094379124341003
1539,80,medium,2.8115273,0.07755836,MovieLens-1M,4.394449154672439
1540,2,low,3.1242445,0.088793434,MovieLens-1M,1.0986122886681098
1541,2,low,3.5235207,0.18387704,MovieLens-1M,1.0986122886681098
1542,127,medium,2.8455296,0.12976591,MovieLens-1M,4.852030263919617
1543,10,medium,2.856233,0.068133235,MovieLens-1M,2.3978952727983707
1544,103,medium,2.8891363,0.09606905,MovieLens-1M,4.6443908991413725
1545,140,medium,2.8466423,0.07540058,MovieLens-1M,4.948759890378168
1546,35,medium,2.3130856,0.13465558,MovieLens-1M,3.58351893845611
1547,315,high,3.1131847,0.042747352,MovieLens-1M,5.755742213586912
1548,56,medium,2.6128898,0.037366323,MovieLens-1M,4.04305126783455
1549,7,low,2.8588483,0.12749296,MovieLens-1M,2.0794415416798357
1550,25,medium,3.147999,0.050232586,MovieLens-1M,3.258096538021482
1551,191,medium,2.8874261,0.049477812,MovieLens-1M,5.2574953720277815
1552,10,medium,3.140311,0.02207249,MovieLens-1M,2.3978952727983707
1553,19,medium,2.6089735,0.06961861,MovieLens-1M,2.995732273553991
1554,10,medium,2.8559911,0.17217599,MovieLens-1M,2.3978952727983707
1555,35,medium,2.311333,0.08548651,MovieLens-1M,3.58351893845611
1556,3,low,3.2711189,0.08308433,MovieLens-1M,1.3862943611198906
1557,80,medium,2.9481804,0.11607573,MovieLens-1M,4.394449154672439
1558,2,low,3.3086472,0.112539135,MovieLens-1M,1.0986122886681098
1559,45,medium,2.8551996,0.10552995,MovieLens-1M,3.828641396489095
1560,6,low,2.7995958,0.21743906,MovieLens-1M,1.9459101490553132
1561,1,low,3.7821856,0.13251169,MovieLens-1M,0.6931471805599453
1562,74,medium,2.8533993,0.0947874,MovieLens-1M,4.31748811353631
1563,11,medium,2.447697,0.13537359,MovieLens-1M,2.4849066497880004
1564,1,low,3.6424444,0.016562954,MovieLens-1M,0.6931471805599453
1565,139,medium,3.233494,0.06037625,MovieLens-1M,4.941642422609304
1566,1,low,3.6165514,0.025103536,MovieLens-1M,0.6931471805599453
1567,79,medium,2.9993172,0.08770393,MovieLens-1M,4.382026634673881
1568,356,high,3.1617453,0.048952155,MovieLens-1M,5.877735781779639
1569,164,medium,2.916379,0.039995357,MovieLens-1M,5.10594547390058
1570,68,medium,2.7069118,0.013169372,MovieLens-1M,4.23410650459726
1571,16,medium,3.0058393,0.13500892,MovieLens-1M,2.833213344056216
1572,5,low,3.093253,0.20701008,MovieLens-1M,1.791759469228055
1573,75,medium,2.4539218,0.038345035,MovieLens-1M,4.330733340286331
1574,25,medium,2.7022982,0.03872845,MovieLens-1M,3.258096538021482
1575,2,low,3.7184956,0.14251529,MovieLens-1M,1.0986122886681098
1576,20,medium,2.9694624,0.019420724,MovieLens-1M,3.044522437723423
1577,188,medium,3.09762,0.035175547,MovieLens-1M,5.241747015059643
1578,8,low,3.0167973,0.036409587,MovieLens-1M,2.1972245773362196
1579,62,medium,2.616433,0.04999126,MovieLens-1M,4.143134726391533
1580,1,low,3.0855567,0.038585026,MovieLens-1M,0.6931471805599453
1581,4,low,2.835556,0.2168377,MovieLens-1M,1.6094379124341003
1582,2,low,3.0758564,0.15292507,MovieLens-1M,1.0986122886681098
1583,1,low,3.2462294,0.16142453,MovieLens-1M,0.6931471805599453
1584,10,medium,3.2290332,0.09135654,MovieLens-1M,2.3978952727983707
1585,21,medium,2.9587748,0.04298523,MovieLens-1M,3.091042453358316
1586,27,medium,2.931999,0.1675209,MovieLens-1M,3.332204510175204
1587,7,low,2.946367,0.14390169,MovieLens-1M,2.0794415416798357
1588,78,medium,2.9025118,0.07084749,MovieLens-1M,4.3694478524670215
1589,18,medium,3.21296,0.079709664,MovieLens-1M,2.9444389791664403
1590,31,medium,2.8631394,0.02624084,MovieLens-1M,3.4657359027997265
1591,1,low,3.8707507,0.115728445,MovieLens-1M,0.6931471805599453
1592,17,medium,2.9964247,0.03740629,MovieLens-1M,2.8903717578961645
1593,19,medium,3.3266792,0.07205009,MovieLens-1M,2.995732273553991
1594,3,low,2.8020766,0.027543955,MovieLens-1M,1.3862943611198906
1595,31,medium,2.8180542,0.13778174,MovieLens-1M,3.4657359027997265
1596,78,medium,2.6329432,0.07929638,MovieLens-1M,4.3694478524670215
1597,6,low,2.9046078,0.077359445,MovieLens-1M,1.9459101490553132
1598,6,low,3.5013638,0.084745914,MovieLens-1M,1.9459101490553132
1599,40,medium,2.5482073,0.086322926,MovieLens-1M,3.713572066704308
1600,3,low,3.4956503,0.017624123,MovieLens-1M,1.3862943611198906
1601,4,low,3.153901,0.083722055,MovieLens-1M,1.6094379124341003
1602,162,medium,3.1132143,0.013011218,MovieLens-1M,5.093750200806762
1603,12,medium,3.2164905,0.09932656,MovieLens-1M,2.5649493574615367
1604,74,medium,2.962045,0.06615444,MovieLens-1M,4.31748811353631
1605,355,high,3.3991718,0.049532387,MovieLens-1M,5.87493073085203
1606,1,low,3.5701027,0.013145525,MovieLens-1M,0.6931471805599453
1607,1,low,3.511843,0.050816115,MovieLens-1M,0.6931471805599453
1608,14,medium,3.1880028,0.018992549,MovieLens-1M,2.70805020110221
1609,12,medium,2.53967,0.12969439,MovieLens-1M,2.5649493574615367
1610,16,medium,3.3652306,0.1571449,MovieLens-1M,2.833213344056216
1611,79,medium,3.1000853,0.034568246,MovieLens-1M,4.382026634673881
1612,345,high,3.2055635,0.035759546,MovieLens-1M,5.846438775057725
1613,152,medium,3.103349,0.058978315,MovieLens-1M,5.030437921392435
1614,385,high,3.2555792,0.06768105,MovieLens-1M,5.955837369464831
1615,1,low,3.7815425,0.09859964,MovieLens-1M,0.6931471805599453
