item_idx,embedding_norm,degree,degree_group
2769,2.032639,112.0,medium
2770,3.5638144,1244.0,high
2771,1.3767183,44.0,medium
2772,1.7270814,2.0,low
2773,0.8675894,32.0,medium
2774,1.286077,35.0,medium
2775,1.3142506,42.0,medium
2776,1.1617265,8.0,low
2777,1.4777086,12.0,medium
2778,1.0996621,17.0,medium
2779,1.9379239,113.0,medium
2780,1.3449562,3.0,low
2781,1.1691829,28.0,medium
2782,0.9951271,24.0,medium
2783,2.1356175,170.0,medium
2784,0.74537313,12.0,medium
2785,2.3569005,1.0,low
2786,1.1274976,22.0,medium
2787,1.1307769,26.0,medium
2788,2.35954,137.0,medium
2789,1.8632596,142.0,medium
2790,1.6476063,2.0,low
2791,1.3189542,12.0,medium
2792,0.87749696,23.0,medium
2793,1.220522,7.0,low
2794,1.5043492,6.0,low
2795,0.49106982,19.0,medium
2796,1.0641949,60.0,medium
2797,1.1759787,19.0,medium
2798,1.1974742,18.0,medium
2799,1.5161777,114.0,medium
2800,1.8686606,94.0,medium
2801,3.2742927,957.0,high
2802,2.8639433,520.0,high
2803,1.7466437,3.0,low
2804,1.4844223,35.0,medium
2805,2.4629314,257.0,high
2806,1.9550927,147.0,medium
2807,1.7873197,3.0,low
2808,2.0393813,164.0,medium
2809,1.9046416,126.0,medium
2810,2.2061372,194.0,medium
2811,0.9021765,27.0,medium
2812,2.2724855,288.0,high
2813,3.5588048,758.0,high
2814,1.1306232,7.0,low
2815,1.5465821,3.0,low
2816,2.2256732,190.0,medium
2817,2.1267614,1.0,low
2818,0.7848915,11.0,medium
2819,1.7272078,98.0,medium
2820,2.3494718,312.0,high
2821,1.763641,131.0,medium
2822,1.5119559,18.0,medium
2823,1.9446703,1.0,low
2824,1.886095,183.0,medium
2825,2.8842065,470.0,high
2826,3.402194,1122.0,high
2827,3.2152557,714.0,high
2828,1.6952504,32.0,medium
2829,2.5299058,350.0,high
2830,1.783908,104.0,medium
2831,1.7212476,4.0,low
2832,1.5319539,99.0,medium
2833,1.8719841,86.0,medium
2834,0.9962276,31.0,medium
2835,1.6642257,1.0,low
2836,2.196266,180.0,medium
2837,2.1641924,214.0,medium
2838,1.983102,1.0,low
2839,1.0726727,34.0,medium
2840,1.8295887,170.0,medium
2841,1.084047,15.0,medium
2842,1.492771,18.0,medium
2843,1.7542669,105.0,medium
2844,2.6317637,329.0,high
2845,1.7475296,107.0,medium
2846,2.1852467,250.0,high
2847,1.6248215,34.0,medium
2848,1.745181,116.0,medium
2849,2.4584208,255.0,high
2850,2.313721,312.0,high
2851,1.657153,120.0,medium
2852,2.4587376,,
2853,1.1493934,53.0,medium
2854,1.7607802,2.0,low
2855,1.5664556,70.0,medium
2856,2.8201199,586.0,high
2857,1.1871707,38.0,medium
2858,1.7383335,133.0,medium
2859,0.99320847,42.0,medium
2860,1.8132545,4.0,low
2861,2.4170315,2.0,low
2862,1.1574605,39.0,medium
2863,0.9281348,14.0,medium
2864,2.0545096,189.0,medium
2865,1.2414355,14.0,medium
2866,1.1060662,25.0,medium
2867,1.2926534,16.0,medium
2868,1.7119554,56.0,medium
2869,1.3125759,34.0,medium
2870,1.7324127,1.0,low
2871,1.2356682,49.0,medium
2872,1.5167662,4.0,low
2873,1.8214593,2.0,low
2874,0.7743446,22.0,medium
2875,2.0208597,1.0,low
2876,1.1990293,28.0,medium
2877,1.4582174,4.0,low
2878,0.9237564,12.0,medium
2879,1.3081298,32.0,medium
2880,1.8393298,2.0,low
2881,1.406629,49.0,medium
2882,2.215311,199.0,medium
2883,1.2766246,5.0,low
2884,2.431171,334.0,high
2885,2.413956,250.0,high
2886,1.7348329,36.0,medium
2887,1.7299546,124.0,medium
2888,1.8761054,168.0,medium
2889,1.6995803,131.0,medium
2890,2.5401468,354.0,high
2891,3.002522,646.0,high
2892,1.7621253,112.0,medium
2893,3.1857495,666.0,high
2894,3.0457678,692.0,high
2895,2.1105516,162.0,medium
2896,1.3940482,83.0,medium
2897,2.2145073,185.0,medium
2898,2.5817585,297.0,high
2899,2.0263686,212.0,medium
2900,1.1686946,59.0,medium
2901,2.0578604,251.0,high
2902,1.8316731,179.0,medium
2903,2.4651923,251.0,high
2904,1.8234482,94.0,medium
2905,2.2276576,290.0,high
2906,1.6973208,13.0,medium
2907,2.103329,176.0,medium
2908,1.6530613,87.0,medium
2909,2.0053785,227.0,medium
2910,1.3569467,73.0,medium
2911,2.150834,139.0,medium
2912,1.8012214,142.0,medium
2913,1.3309109,55.0,medium
2914,0.92270815,11.0,medium
2915,1.8995022,1.0,low
2916,2.4859383,,
2917,1.2610165,36.0,medium
2918,1.3174626,7.0,low
2919,1.2612964,7.0,low
2920,1.1816245,29.0,medium
2921,1.8885956,96.0,medium
2922,1.0844741,15.0,medium
2923,0.7861764,25.0,medium
2924,1.8751149,1.0,low
2925,1.5674138,35.0,medium
2926,1.4388251,3.0,low
2927,1.4992033,2.0,low
2928,1.9150866,1.0,low
2929,2.2170722,1.0,low
2930,1.7811687,128.0,medium
2931,2.6392825,299.0,high
2932,1.0998983,18.0,medium
2933,2.5957232,253.0,high
2934,2.4947746,275.0,high
2935,1.0370727,21.0,medium
2936,1.3823154,4.0,low
2937,1.0564951,30.0,medium
2938,1.826849,2.0,low
2939,1.1830282,19.0,medium
2940,2.471837,235.0,medium
2941,1.5435748,108.0,medium
2942,0.77643114,15.0,medium
2943,1.3274816,42.0,medium
2944,1.5861894,23.0,medium
2945,1.6556891,1.0,low
2946,2.0422158,1.0,low
2947,1.7153121,69.0,medium
2948,2.599623,345.0,high
2949,0.7482841,22.0,medium
2950,1.8091315,7.0,low
2951,1.2838701,26.0,medium
2952,2.2057436,1.0,low
2953,1.1915619,51.0,medium
2954,1.250605,22.0,medium
2955,1.2862312,48.0,medium
2956,1.5139238,78.0,medium
2957,2.232763,207.0,medium
2958,0.98520887,20.0,medium
2959,1.5163137,70.0,medium
2960,1.0756747,4.0,low
2961,1.2424089,9.0,low
2962,2.7750697,358.0,high
2963,1.6527861,4.0,low
2964,1.7422316,1.0,low
2965,0.9650522,25.0,medium
2966,1.35528,25.0,medium
2967,1.4628744,27.0,medium
2968,2.2233891,134.0,medium
2969,1.8669245,148.0,medium
2970,1.155013,5.0,low
2971,1.7567514,5.0,low
2972,1.2054783,8.0,low
2973,2.1138103,1.0,low
2974,1.7164164,163.0,medium
2975,1.1442336,13.0,medium
2976,1.7078911,110.0,medium
2977,2.1857088,6.0,low
2978,1.850476,2.0,low
2979,2.1018937,160.0,medium
2980,1.4637635,80.0,medium
2981,1.9028248,64.0,medium
2982,2.1786869,264.0,high
2983,2.6402464,408.0,high
2984,2.5806606,416.0,high
2985,2.9588497,734.0,high
2986,2.7316365,560.0,high
2987,3.1504261,736.0,high
2988,1.8919876,108.0,medium
2989,2.2073557,183.0,medium
2990,2.3296003,179.0,medium
2991,1.3422421,16.0,medium
2992,1.521655,36.0,medium
2993,0.9667225,42.0,medium
2994,1.3668618,30.0,medium
2995,1.394511,30.0,medium
2996,1.7662599,2.0,low
2997,1.6638268,29.0,medium
2998,2.512784,,
2999,1.6151104,1.0,low
3000,1.6743407,68.0,medium
3001,1.6231552,2.0,low
3002,2.213577,1.0,low
3003,1.7185152,1.0,low
3004,1.9505671,173.0,medium
3005,0.88537985,20.0,medium
3006,2.6690686,474.0,high
3007,1.1461115,35.0,medium
3008,1.3916179,56.0,medium
3009,1.1028249,8.0,low
3010,1.6211933,2.0,low
3011,1.1872449,10.0,medium
3012,1.1573404,13.0,medium
3013,1.3925296,7.0,low
3014,1.018717,42.0,medium
3015,0.7078198,10.0,medium
3016,2.638167,498.0,high
3017,2.1349602,226.0,medium
3018,2.0685804,186.0,medium
3019,1.2624489,32.0,medium
3020,1.5966607,6.0,low
3021,1.4298402,6.0,low
3022,0.9909196,10.0,medium
3023,1.316668,6.0,low
3024,1.6298888,112.0,medium
3025,1.6654594,96.0,medium
3026,1.7860515,70.0,medium
3027,3.509951,899.0,high
3028,2.3895996,197.0,medium
3029,1.3411149,7.0,low
3030,1.2968664,79.0,medium
3031,1.8794324,1.0,low
3032,1.114526,17.0,medium
3033,1.7140408,16.0,medium
3034,1.4290699,37.0,medium
3035,1.2884496,38.0,medium
3036,3.1498668,860.0,high
3037,1.3625482,6.0,low
3038,1.6033038,117.0,medium
3039,3.2029505,897.0,high
3040,1.5961175,96.0,medium
3041,0.7707762,23.0,medium
3042,2.8025131,527.0,high
3043,0.92301863,29.0,medium
3044,1.3586787,87.0,medium
3045,1.1568798,31.0,medium
3046,0.7465916,15.0,medium
3047,2.1414144,227.0,medium
3048,1.7796925,100.0,medium
3049,1.5601839,19.0,medium
3050,1.7733372,12.0,medium
3051,1.6893117,11.0,medium
3052,1.697106,10.0,medium
3053,3.2479527,486.0,high
3054,1.7693365,28.0,medium
3055,1.6531153,3.0,low
3056,1.8424457,115.0,medium
3057,1.6261646,24.0,medium
3058,1.5900652,15.0,medium
3059,2.1938193,218.0,medium
3060,1.4567008,4.0,low
3061,1.6963835,3.0,low
3062,1.7653956,97.0,medium
3063,1.2223333,49.0,medium
3064,0.9836701,21.0,medium
3065,1.3004427,46.0,medium
3066,2.97164,681.0,high
3067,1.0410873,9.0,low
3068,2.6000547,390.0,high
3069,2.332029,242.0,high
3070,1.849609,111.0,medium
3071,1.4201448,17.0,medium
3072,1.2008926,10.0,medium
3073,1.389474,46.0,medium
3074,1.2029957,49.0,medium
3075,0.85772085,17.0,medium
3076,1.9520352,208.0,medium
3077,2.4909942,242.0,high
3078,1.4969021,4.0,low
3079,1.3717219,3.0,low
3080,1.6751016,118.0,medium
3081,2.533222,210.0,medium
3082,2.6668527,376.0,high
3083,2.1010702,225.0,medium
3084,1.7390333,80.0,medium
3085,3.477168,1052.0,high
3086,1.6297786,12.0,medium
3087,1.0458863,7.0,low
3088,1.8742504,99.0,medium
3089,2.5799313,375.0,high
3090,1.7675071,101.0,medium
3091,1.5854957,113.0,medium
3092,2.3777895,319.0,high
3093,1.3697928,90.0,medium
3094,3.595218,965.0,high
3095,1.8883685,1.0,low
3096,1.2728388,60.0,medium
3097,1.8958694,81.0,medium
3098,2.01395,5.0,low
3099,0.9864898,44.0,medium
3100,2.2997444,2.0,low
3101,2.3524075,228.0,medium
3102,1.4219445,4.0,low
3103,0.7634697,19.0,medium
3104,1.089021,9.0,low
3105,2.2542343,190.0,medium
3106,0.980731,8.0,low
3107,0.8689481,20.0,medium
3108,0.77827346,29.0,medium
3109,2.0564635,220.0,medium
3110,2.8290455,594.0,high
3111,0.82456356,39.0,medium
3112,1.9044576,141.0,medium
3113,1.2155317,44.0,medium
3114,1.6642393,74.0,medium
3115,2.867366,498.0,high
3116,2.1012619,245.0,high
3117,1.2860547,72.0,medium
3118,2.384186,288.0,high
3119,2.372165,268.0,high
3120,1.2856604,25.0,medium
3121,2.814125,512.0,high
3122,1.2595474,13.0,medium
3123,2.3114035,266.0,high
3124,2.111415,173.0,medium
3125,1.258417,25.0,medium
3126,1.5382425,81.0,medium
3127,1.8774529,147.0,medium
3128,1.464261,2.0,low
3129,0.93056184,15.0,medium
3130,1.8426054,92.0,medium
3131,1.5099611,8.0,low
3132,2.0650158,138.0,medium
3133,1.5387605,2.0,low
3134,1.3931893,3.0,low
3135,2.2053647,259.0,high
3136,1.6758189,126.0,medium
3137,2.6949313,530.0,high
3138,3.4228778,754.0,high
3139,1.9163419,128.0,medium
3140,1.1858569,76.0,medium
3141,1.9537405,1.0,low
3142,1.2937483,9.0,low
3143,1.6298468,14.0,medium
3144,1.9327,2.0,low
3145,2.0725908,158.0,medium
3146,2.443043,277.0,high
3147,2.4808176,308.0,high
3148,0.96549505,13.0,medium
3149,1.874163,105.0,medium
3150,1.2665318,24.0,medium
3151,0.90602535,10.0,medium
3152,2.0816977,1.0,low
3153,2.8785954,596.0,high
3154,0.89013153,36.0,medium
3155,2.529685,306.0,high
3156,1.7618283,140.0,medium
3157,1.4385079,52.0,medium
3158,2.2411816,177.0,medium
3159,2.1294262,173.0,medium
3160,1.4490707,70.0,medium
3161,2.3981695,298.0,high
3162,2.8879254,648.0,high
3163,1.4836949,15.0,medium
3164,1.4009799,68.0,medium
3165,2.8035712,471.0,high
3166,2.220702,179.0,medium
3167,0.674774,26.0,medium
3168,1.4812595,20.0,medium
3169,1.3761125,8.0,low
3170,1.7091001,1.0,low
3171,1.5416144,4.0,low
3172,2.0739582,110.0,medium
3173,1.9223001,143.0,medium
3174,1.205908,16.0,medium
3175,0.9282589,12.0,medium
3176,1.5509692,17.0,medium
3177,1.4707891,4.0,low
3178,1.5425874,64.0,medium
3179,2.0567255,3.0,low
3180,1.7198583,1.0,low
3181,1.5500463,2.0,low
3182,1.9913005,173.0,medium
3183,0.7507578,12.0,medium
3184,3.8565936,1427.0,high
3185,1.4606947,9.0,low
3186,1.2778809,9.0,low
3187,1.5987663,2.0,low
3188,0.818361,25.0,medium
3189,1.3944339,12.0,medium
3190,0.91583586,14.0,medium
3191,1.1410062,9.0,low
3192,1.1714354,23.0,medium
3193,0.9144944,18.0,medium
3194,2.423103,291.0,high
3195,1.378044,2.0,low
3196,1.314325,18.0,medium
3197,1.7593385,74.0,medium
3198,1.7419386,2.0,low
3199,1.1393036,16.0,medium
3200,0.96744776,11.0,medium
3201,1.6000121,91.0,medium
3202,1.5599073,54.0,medium
3203,1.0234406,25.0,medium
3204,1.8887777,2.0,low
3205,1.2516848,13.0,medium
3206,2.0248709,1.0,low
3207,1.6809282,69.0,medium
3208,1.0381054,18.0,medium
3209,1.7819734,121.0,medium
3210,1.9425993,1.0,low
3211,2.5608068,446.0,high
3212,1.627239,3.0,low
3213,1.689074,4.0,low
3214,1.3673736,6.0,low
3215,1.0970461,17.0,medium
3216,1.3305763,66.0,medium
3217,1.8682499,196.0,medium
3218,1.8937523,134.0,medium
3219,1.2358516,22.0,medium
3220,2.4423435,184.0,medium
3221,2.0112145,181.0,medium
3222,0.9959355,34.0,medium
3223,1.3786356,16.0,medium
3224,1.4900491,55.0,medium
3225,3.0831792,546.0,high
3226,2.764643,478.0,high
3227,1.0000165,11.0,medium
3228,0.8728922,14.0,medium
3229,1.7885848,62.0,medium
3230,1.6679298,51.0,medium
3231,2.3577907,219.0,medium
3232,1.3345836,26.0,medium
3233,2.002575,170.0,medium
3234,2.128175,139.0,medium
3235,2.2718995,265.0,high
3236,2.1546063,3.0,low
3237,1.094807,14.0,medium
3238,2.3665638,252.0,high
3239,2.4002292,261.0,high
3240,1.7521636,5.0,low
3241,1.6945398,3.0,low
3242,2.0362937,4.0,low
3243,1.564811,46.0,medium
3244,1.5798151,7.0,low
3245,1.1325209,11.0,medium
3246,1.4806966,33.0,medium
3247,1.8715972,1.0,low
3248,2.3995225,1.0,low
3249,1.4090471,103.0,medium
3250,1.5353924,1.0,low
3251,1.52006,94.0,medium
3252,2.8371906,382.0,high
3253,1.0852765,34.0,medium
3254,2.2371187,1.0,low
3255,1.7851455,4.0,low
3256,1.6434178,42.0,medium
3257,1.6167549,19.0,medium
3258,1.8423043,48.0,medium
3259,0.92527753,14.0,medium
3260,2.0907493,14.0,medium
3261,1.7678231,4.0,low
3262,1.7193642,4.0,low
3263,1.763399,1.0,low
3264,2.225381,239.0,medium
3265,1.2666013,7.0,low
3266,1.5451342,13.0,medium
3267,3.1909885,824.0,high
3268,1.1714326,45.0,medium
3269,1.4221833,6.0,low
3270,1.1510279,9.0,low
3271,2.2216473,180.0,medium
3272,1.8273402,103.0,medium
3273,1.1503898,33.0,medium
3274,1.4923632,59.0,medium
3275,1.3121238,51.0,medium
3276,1.0294753,32.0,medium
3277,2.3762534,240.0,high
3278,1.7759764,129.0,medium
3279,3.0713546,522.0,high
3280,1.9204415,162.0,medium
3281,2.2888577,301.0,high
3282,1.8737061,165.0,medium
3283,1.4911753,85.0,medium
3284,1.134782,12.0,medium
3285,1.2712723,13.0,medium
3286,1.0785587,6.0,low
3287,1.1129836,8.0,low
3288,1.2410014,43.0,medium
3289,1.4041376,6.0,low
3290,1.420822,5.0,low
3291,1.6055323,16.0,medium
3292,2.2856872,163.0,medium
3293,2.4285417,272.0,high
3294,2.5658088,436.0,high
3295,1.9327326,140.0,medium
3296,2.0150027,192.0,medium
3297,3.2292054,642.0,high
3298,3.1799457,620.0,high
3299,2.340363,259.0,high
3300,1.4398024,55.0,medium
3301,2.0020783,209.0,medium
3302,1.4360905,87.0,medium
3303,1.6833737,80.0,medium
3304,1.2370958,12.0,medium
3305,1.3330768,12.0,medium
3306,0.87045795,15.0,medium
3307,1.6952684,141.0,medium
3308,1.2559488,51.0,medium
3309,1.0240715,24.0,medium
3310,1.0797276,16.0,medium
3311,1.4227563,8.0,low
3312,2.4629722,201.0,medium
3313,0.980475,28.0,medium
3314,0.7529348,16.0,medium
3315,1.5134631,53.0,medium
3316,1.7262977,2.0,low
3317,1.7707261,167.0,medium
3318,1.79342,120.0,medium
3319,0.9594943,41.0,medium
3320,1.4223428,52.0,medium
3321,1.8124475,99.0,medium
3322,1.7856205,112.0,medium
3323,1.5295156,105.0,medium
3324,2.9292607,368.0,high
3325,0.9623844,20.0,medium
3326,1.0298835,21.0,medium
3327,2.078501,202.0,medium
3328,1.1106807,28.0,medium
3329,2.5850344,362.0,high
3330,1.4374037,28.0,medium
3331,1.4412484,36.0,medium
3332,1.3160311,37.0,medium
3333,1.202746,27.0,medium
3334,2.359745,293.0,high
3335,2.1927083,182.0,medium
3336,2.199409,162.0,medium
3337,1.222613,14.0,medium
3338,2.0394814,166.0,medium
3339,2.3441052,252.0,high
3340,1.4236516,39.0,medium
3341,1.9538769,91.0,medium
3342,1.838394,1.0,low
3343,1.412621,8.0,low
3344,3.2974226,907.0,high
3345,2.4559674,194.0,medium
3346,3.2800393,759.0,high
3347,1.0688992,47.0,medium
3348,2.5910208,438.0,high
3349,1.0082228,9.0,low
3350,1.57143,4.0,low
3351,0.80597615,31.0,medium
3352,1.0354124,13.0,medium
3353,1.839408,159.0,medium
3354,0.8321674,7.0,low
3355,2.4757783,385.0,high
3356,1.2264396,40.0,medium
3357,1.0024383,13.0,medium
3358,1.4509367,36.0,medium
3359,1.7622278,9.0,low
3360,1.7098148,8.0,low
3361,1.6137153,88.0,medium
3362,1.8441426,171.0,medium
3363,1.5195738,66.0,medium
3364,0.93221617,37.0,medium
3365,1.7617095,4.0,low
3366,0.84727967,9.0,low
3367,1.057201,12.0,medium
3368,2.334201,1.0,low
3369,1.6121598,2.0,low
3370,1.563903,16.0,medium
3371,1.0753503,8.0,low
3372,0.9388858,9.0,low
3373,2.1943762,184.0,medium
3374,1.391856,69.0,medium
3375,2.4351745,208.0,medium
3376,1.5401915,76.0,medium
3377,1.0976853,44.0,medium
3378,2.0923615,160.0,medium
3379,2.2001216,123.0,medium
3380,0.6873503,25.0,medium
3381,1.7992413,131.0,medium
3382,1.4687138,42.0,medium
3383,3.5312517,974.0,high
3384,1.7217054,58.0,medium
3385,1.0491025,32.0,medium
3386,1.2105348,8.0,low
3387,1.636739,3.0,low
3388,2.2993183,209.0,medium
3389,1.5590243,5.0,low
3390,2.1122246,1.0,low
3391,2.0873654,166.0,medium
3392,1.239457,41.0,medium
3393,1.3969812,5.0,low
3394,1.1459479,10.0,medium
3395,1.0206,8.0,low
3396,1.3410673,22.0,medium
3397,1.4112002,46.0,medium
3398,1.6408789,32.0,medium
3399,2.51285,388.0,high
3400,0.7278233,25.0,medium
3401,2.4553838,281.0,high
3402,1.604101,147.0,medium
3403,1.1646098,29.0,medium
3404,1.9559067,163.0,medium
3405,1.1405109,25.0,medium
3406,1.1612505,7.0,low
3407,1.9942787,1.0,low
3408,2.0875278,186.0,medium
3409,1.3585539,4.0,low
3410,1.4622562,55.0,medium
3411,1.5462018,46.0,medium
3412,1.5533649,38.0,medium
3413,1.5509938,10.0,medium
3414,1.504015,52.0,medium
3415,1.614831,68.0,medium
3416,1.9885073,221.0,medium
3417,2.1390011,1.0,low
3418,0.87410724,7.0,low
3419,1.7629181,107.0,medium
3420,1.5867215,8.0,low
3421,1.5123105,10.0,medium
3422,0.9251402,35.0,medium
3423,1.0736682,38.0,medium
3424,2.3532367,268.0,high
3425,1.6306344,26.0,medium
3426,1.9340754,7.0,low
3427,1.8446258,12.0,medium
3428,1.7911409,20.0,medium
3429,1.3798946,60.0,medium
3430,1.4006624,6.0,low
3431,2.1915357,222.0,medium
3432,0.9989437,13.0,medium
3433,1.1165956,51.0,medium
3434,1.2732737,10.0,medium
3435,1.1302174,8.0,low
3436,1.267643,33.0,medium
3437,1.6912802,3.0,low
3438,1.0920361,26.0,medium
3439,1.8732469,119.0,medium
3440,0.9919807,7.0,low
3441,1.5196266,13.0,medium
3442,1.4181707,24.0,medium
3443,1.1071013,19.0,medium
3444,1.1302695,27.0,medium
3445,1.4397309,59.0,medium
3446,1.2116443,6.0,low
3447,1.5592237,90.0,medium
3448,0.9559516,9.0,low
3449,2.4641805,273.0,high
3450,1.2047147,39.0,medium
3451,1.4513078,64.0,medium
3452,1.7867997,3.0,low
3453,1.0072042,5.0,low
3454,2.4494963,430.0,high
3455,1.8038179,151.0,medium
3456,1.0862461,29.0,medium
3457,2.1200044,191.0,medium
3458,1.8161308,69.0,medium
3459,1.9650484,167.0,medium
3460,1.0398686,9.0,low
3461,2.1589687,3.0,low
3462,0.93931305,14.0,medium
3463,1.6821276,4.0,low
3464,1.394939,34.0,medium
3465,1.7362531,10.0,medium
3466,1.9226282,1.0,low
3467,1.8632121,105.0,medium
3468,1.3835853,3.0,low
3469,1.474922,4.0,low
3470,1.0855877,13.0,medium
3471,1.0435534,15.0,medium
3472,2.064955,1.0,low
3473,1.8460765,2.0,low
3474,1.0186058,22.0,medium
3475,1.3137167,4.0,low
3476,2.4443676,302.0,high
3477,1.3562204,10.0,medium
3478,0.95931935,9.0,low
3479,1.6570971,87.0,medium
3480,3.3205078,796.0,high
3481,1.2206206,9.0,low
3482,0.622619,11.0,medium
3483,0.99686044,23.0,medium
3484,1.5932617,7.0,low
3485,1.2345179,25.0,medium
3486,1.5432594,2.0,low
3487,0.81310135,9.0,low
3488,1.7324406,12.0,medium
3489,0.827961,14.0,medium
3490,2.1189225,120.0,medium
3491,2.9486625,479.0,high
3492,0.94802606,6.0,low
3493,0.9191747,13.0,medium
3494,1.2091107,35.0,medium
3495,1.4604714,59.0,medium
3496,2.2457714,301.0,high
3497,1.9078007,122.0,medium
3498,1.5629526,49.0,medium
3499,1.7492366,9.0,low
3500,1.2373816,38.0,medium
3501,1.264275,11.0,medium
3502,1.3289979,8.0,low
3503,1.2715039,17.0,medium
3504,1.4804293,8.0,low
3505,1.6853776,83.0,medium
3506,1.5646468,72.0,medium
3507,2.0499597,187.0,medium
3508,1.6101245,104.0,medium
3509,2.0139577,107.0,medium
3510,1.9293721,99.0,medium
3511,1.780437,3.0,low
3512,2.185175,146.0,medium
3513,1.5348927,2.0,low
3514,1.5478696,11.0,medium
3515,1.4580607,7.0,low
3516,1.3586057,70.0,medium
3517,1.1852753,31.0,medium
3518,1.7919782,2.0,low
3519,1.923183,4.0,low
3520,1.653619,1.0,low
3521,1.7560291,3.0,low
3522,1.9021721,3.0,low
3523,1.0289541,40.0,medium
3524,2.004587,1.0,low
3525,1.4337385,3.0,low
3526,1.2115031,12.0,medium
3527,1.2361777,29.0,medium
3528,2.8112078,484.0,high
3529,2.3671157,217.0,medium
3530,0.7171173,30.0,medium
3531,1.5621725,25.0,medium
3532,2.3596196,241.0,high
