user_idx,embedding_norm,degree,degree_group
2773,1.8693519,188.0,high
2774,1.1249268,22.0,medium
2775,2.3093793,228.0,high
2776,2.6793497,447.0,high
2777,1.7872406,93.0,medium
2778,2.2384853,128.0,medium
2779,1.5203545,23.0,medium
2780,2.1688569,249.0,high
2781,1.8013866,33.0,medium
2782,1.8248465,33.0,medium
2783,1.6404157,116.0,medium
2784,1.7221355,35.0,medium
2785,2.4298747,225.0,high
2786,1.95432,98.0,medium
2787,2.2637658,115.0,medium
2788,1.980834,61.0,medium
2789,2.031384,99.0,medium
2790,1.9296504,44.0,medium
2791,1.814578,60.0,medium
2792,1.969523,606.0,high
2793,1.9953815,100.0,medium
2794,1.959316,51.0,medium
2795,1.6445558,77.0,medium
2796,1.6156279,17.0,low
2797,2.1153958,59.0,medium
2798,1.6678544,15.0,low
2799,1.8421639,47.0,medium
2800,1.9215354,37.0,medium
2801,1.8606023,44.0,medium
2802,2.0211315,80.0,medium
2803,2.1557794,123.0,medium
2804,1.9586873,60.0,medium
2805,1.7673917,30.0,medium
2806,2.244574,165.0,high
2807,1.7557973,116.0,medium
2808,1.8794711,95.0,medium
2809,2.0355043,203.0,high
2810,2.015649,43.0,medium
2811,2.0337584,69.0,medium
2812,1.528445,7.0,low
2813,2.0488265,122.0,medium
2814,1.5342096,29.0,medium
2815,1.4561652,14.0,low
2816,1.9381745,68.0,medium
2817,1.9554012,167.0,high
2818,1.1908476,11.0,low
2819,2.1418664,259.0,high
2820,1.6038005,16.0,low
2821,1.3365177,34.0,medium
2822,1.4651618,15.0,low
2823,2.0443003,177.0,high
2824,2.0945973,158.0,high
2825,2.2886338,154.0,high
2826,1.3221345,11.0,low
2827,1.8694093,39.0,medium
2828,1.7674571,12.0,low
2829,1.6422693,37.0,medium
2830,1.5992981,29.0,medium
2831,2.12962,113.0,medium
2832,1.6850063,26.0,medium
2833,1.6267229,17.0,low
2834,1.5667009,23.0,medium
2835,1.1668488,6.0,low
2836,2.1289637,101.0,medium
2837,1.5683738,32.0,medium
2838,1.4361107,15.0,low
2839,1.9515662,107.0,medium
2840,2.1886275,342.0,high
2841,1.5828031,51.0,medium
2842,1.3178184,11.0,low
2843,1.8001324,50.0,medium
2844,1.8416384,39.0,medium
2845,1.5724558,46.0,medium
2846,1.6419127,119.0,medium
2847,1.7160361,110.0,medium
2848,2.290995,146.0,high
2849,1.4739429,12.0,low
2850,1.2382566,15.0,low
2851,2.370217,106.0,medium
2852,1.8872432,49.0,medium
2853,1.6759698,179.0,high
2854,1.502172,26.0,medium
2855,1.7971828,29.0,medium
2856,2.0797818,246.0,high
2857,2.068677,52.0,medium
2858,1.8458356,109.0,medium
2859,1.919032,377.0,high
2860,1.4634299,21.0,low
2861,2.2263157,61.0,medium
2862,2.1495001,69.0,medium
2863,1.5926398,21.0,low
2864,1.566234,57.0,medium
2865,2.2675204,97.0,medium
2866,1.4473054,19.0,low
2867,1.6125414,115.0,medium
2868,0.8032297,22.0,medium
2869,1.5973334,38.0,medium
2870,1.7780051,13.0,low
2871,2.4155598,295.0,high
2872,2.4009862,128.0,medium
2873,2.107547,64.0,medium
2874,1.7746226,27.0,medium
2875,2.1577616,118.0,medium
2876,1.4473524,23.0,medium
2877,1.8156732,402.0,high
2878,1.4848553,14.0,low
2879,2.0850494,152.0,high
2880,1.8671927,55.0,medium
2881,1.6081741,58.0,medium
2882,1.6343051,47.0,medium
2883,1.7916204,14.0,low
2884,1.8802814,149.0,high
2885,2.3211205,59.0,medium
2886,2.3100753,283.0,high
2887,2.2923365,223.0,high
2888,2.1780074,144.0,high
2889,1.7310666,74.0,medium
2890,1.5084988,20.0,low
2891,1.789688,53.0,medium
2892,1.4740282,10.0,low
2893,2.3817368,76.0,medium
2894,2.1415381,332.0,high
2895,2.2207632,189.0,high
2896,2.2396822,68.0,medium
2897,1.7420568,74.0,medium
2898,2.1342356,325.0,high
2899,2.2980704,204.0,high
2900,1.8609499,229.0,high
2901,1.164607,11.0,low
2902,1.9855373,113.0,medium
2903,1.5706576,32.0,medium
2904,2.1263852,77.0,medium
2905,1.4839568,23.0,medium
2906,2.0436196,309.0,high
2907,1.5653391,11.0,low
2908,2.6375375,815.0,high
2909,1.9363611,80.0,medium
2910,1.5397329,34.0,medium
2911,1.2414302,13.0,low
2912,2.0815938,236.0,high
2913,1.9685603,59.0,medium
2914,1.694867,47.0,medium
2915,2.1498153,129.0,medium
2916,1.8856364,35.0,medium
2917,2.3253572,242.0,high
2918,1.9724283,99.0,medium
2919,1.3344493,10.0,low
2920,2.07526,50.0,medium
2921,1.6054525,69.0,medium
2922,1.4838063,13.0,low
2923,1.699456,32.0,medium
2924,1.2317868,15.0,low
2925,1.9622171,154.0,high
2926,1.7880603,37.0,medium
2927,2.2661986,276.0,high
2928,2.3302946,254.0,high
2929,1.2803198,9.0,low
2930,2.2077258,124.0,medium
2931,1.8574815,17.0,low
2932,2.2291389,79.0,medium
2933,2.3576188,256.0,high
2934,1.9704517,77.0,medium
2935,1.4885098,41.0,medium
2936,1.8797354,57.0,medium
2937,2.1309206,148.0,high
2938,1.9402971,94.0,medium
2939,1.5552177,15.0,low
2940,2.1225371,205.0,high
2941,2.4477787,116.0,medium
2942,2.3185651,107.0,medium
2943,1.7932485,140.0,medium
2944,1.9971946,45.0,medium
2945,1.8498285,78.0,medium
2946,2.2813983,88.0,medium
2947,1.4272542,35.0,medium
2948,1.6314784,27.0,medium
2949,1.8566724,29.0,medium
2950,1.6577964,53.0,medium
2951,1.9140706,130.0,medium
2952,1.6294969,42.0,medium
2953,1.5803349,23.0,medium
2954,1.7150115,87.0,medium
2955,1.623237,13.0,low
2956,1.9417562,56.0,medium
2957,1.707403,17.0,low
2958,1.7028532,54.0,medium
2959,1.6435835,22.0,medium
2960,1.2936935,29.0,medium
2961,1.745758,149.0,high
2962,1.504137,26.0,medium
2963,1.8080641,43.0,medium
2964,1.003507,12.0,low
2965,2.134611,151.0,high
2966,2.3142695,263.0,high
2967,2.0184464,120.0,medium
2968,1.8491714,107.0,medium
2969,1.8201281,39.0,medium
2970,1.7845864,22.0,medium
2971,1.8961947,83.0,medium
2972,1.8313879,26.0,medium
2973,2.1944182,101.0,medium
2974,2.1932917,87.0,medium
2975,1.7489635,77.0,medium
2976,1.1953323,6.0,low
2977,2.1361773,116.0,medium
2978,1.5294906,32.0,medium
2979,1.7476646,80.0,medium
2980,1.4110616,23.0,medium
2981,1.4723213,12.0,low
2982,1.9474086,45.0,medium
2983,1.0632263,12.0,low
2984,1.7431397,106.0,medium
2985,2.3661256,333.0,high
2986,2.0411954,30.0,medium
2987,1.6071543,23.0,medium
2988,2.0385327,68.0,medium
2989,2.3857772,186.0,high
2990,1.8685709,40.0,medium
2991,1.5027704,18.0,low
2992,1.9908191,57.0,medium
2993,1.7039738,140.0,medium
2994,2.7074816,236.0,high
2995,2.2329435,173.0,high
2996,2.002594,127.0,medium
2997,1.6783544,30.0,medium
2998,1.8904787,36.0,medium
2999,2.010082,47.0,medium
3000,2.1887667,228.0,high
3001,1.9814036,118.0,medium
3002,1.8546467,57.0,medium
3003,1.7842057,80.0,medium
3004,1.9817247,70.0,medium
3005,1.7239606,38.0,medium
3006,1.884293,92.0,medium
3007,1.5947878,18.0,low
3008,1.5905766,17.0,low
3009,1.9876375,50.0,medium
3010,1.940494,80.0,medium
3011,2.0681531,69.0,medium
3012,2.3508205,253.0,high
3013,1.6050627,95.0,medium
3014,1.0333401,21.0,low
3015,1.566501,25.0,medium
3016,2.218585,160.0,high
3017,2.1402335,429.0,high
3018,1.4400884,19.0,low
3019,2.287758,132.0,medium
3020,1.3165255,6.0,low
3021,1.8689207,40.0,medium
3022,1.6698945,31.0,medium
3023,2.092028,131.0,medium
3024,2.435539,104.0,medium
3025,1.7620546,123.0,medium
3026,1.591332,14.0,low
3027,2.1936257,77.0,medium
3028,2.2160492,525.0,high
3029,1.5537537,15.0,low
3030,2.091809,360.0,high
3031,2.8277345,859.0,high
3032,2.0709786,82.0,medium
3033,1.5572171,19.0,low
3034,2.016098,52.0,medium
3035,2.175216,106.0,medium
3036,1.859159,53.0,medium
3037,1.7720273,86.0,medium
3038,2.3824897,52.0,medium
3039,1.3344736,11.0,low
3040,1.8119296,55.0,medium
3041,1.8077306,46.0,medium
3042,1.4398293,6.0,low
3043,1.9975202,213.0,high
3044,2.0522354,122.0,medium
3045,1.7916592,37.0,medium
3046,1.537405,41.0,medium
3047,1.8607879,52.0,medium
3048,2.046799,67.0,medium
3049,1.700805,38.0,medium
3050,1.902415,159.0,high
3051,2.015046,41.0,medium
3052,1.9509907,71.0,medium
3053,2.5563202,267.0,high
3054,1.8375647,159.0,high
3055,2.431383,147.0,high
3056,2.3063216,74.0,medium
3057,1.9982799,82.0,medium
3058,1.6992748,30.0,medium
3059,1.7206346,19.0,low
3060,1.550652,25.0,medium
3061,1.8358881,33.0,medium
3062,1.3053555,37.0,medium
3063,1.588,32.0,medium
3064,2.168345,183.0,high
3065,1.9898525,63.0,medium
3066,2.0769343,503.0,high
3067,1.4876387,12.0,low
3068,2.0318017,70.0,medium
3069,1.8295931,28.0,medium
3070,1.2464416,8.0,low
3071,1.7529802,103.0,medium
3072,1.9638748,48.0,medium
3073,1.9443446,119.0,medium
3074,1.9471203,158.0,high
3075,1.5994394,11.0,low
3076,1.930703,50.0,medium
3077,1.5450467,20.0,low
3078,1.7233045,60.0,medium
3079,2.4395597,362.0,high
3080,2.5635972,291.0,high
3081,1.9362867,174.0,high
3082,1.1049691,62.0,medium
3083,1.5721258,42.0,medium
3084,2.1816945,97.0,medium
3085,1.9089615,84.0,medium
3086,2.0688767,219.0,high
3087,1.6241207,34.0,medium
3088,1.58877,47.0,medium
3089,1.4894738,37.0,medium
3090,1.7689143,41.0,medium
3091,1.8542913,36.0,medium
3092,1.7820799,116.0,medium
3093,1.3299525,24.0,medium
3094,2.169511,109.0,medium
3095,2.0706282,160.0,high
3096,1.6974841,38.0,medium
3097,1.1833553,45.0,medium
3098,1.7919656,70.0,medium
3099,1.7665998,44.0,medium
3100,2.3907712,229.0,high
3101,1.456191,15.0,low
3102,1.5513383,27.0,medium
3103,1.4597796,18.0,low
3104,1.9495474,88.0,medium
3105,1.6887544,51.0,medium
3106,1.4954904,34.0,medium
3107,2.5035224,291.0,high
3108,1.3976303,27.0,medium
3109,2.1754956,171.0,high
3110,2.256232,54.0,medium
3111,1.6159307,103.0,medium
3112,1.3430563,25.0,medium
3113,1.6813148,52.0,medium
3114,1.2423731,13.0,low
3115,1.7595675,46.0,medium
3116,1.4621663,31.0,medium
3117,2.1054564,280.0,high
3118,1.5981268,47.0,medium
3119,1.5794032,19.0,low
3120,2.1222825,127.0,medium
3121,1.3888166,11.0,low
3122,1.9807907,87.0,medium
3123,1.465064,12.0,low
3124,2.281008,232.0,high
3125,1.9451538,45.0,medium
3126,1.7859325,32.0,medium
3127,1.8433473,177.0,high
3128,1.9987403,226.0,high
3129,1.6476638,34.0,medium
3130,1.745387,33.0,medium
3131,1.2875701,16.0,low
3132,1.3547481,7.0,low
3133,1.7336413,66.0,medium
3134,1.8522956,88.0,medium
3135,1.4481865,28.0,medium
3136,1.7115085,27.0,medium
3137,1.7423227,88.0,medium
3138,1.7141751,44.0,medium
3139,1.7669116,236.0,high
3140,1.9397508,44.0,medium
3141,1.9697164,71.0,medium
3142,1.7274657,103.0,medium
3143,1.5540396,20.0,low
3144,1.8225064,67.0,medium
3145,1.7020739,41.0,medium
3146,1.9680765,103.0,medium
3147,1.8902699,59.0,medium
3148,1.5483011,20.0,low
3149,1.4742767,49.0,medium
3150,1.6889527,121.0,medium
3151,1.1266989,7.0,low
3152,1.6887231,22.0,medium
3153,1.4922752,109.0,medium
3154,1.9383668,65.0,medium
3155,1.6651186,28.0,medium
3156,2.06853,80.0,medium
3157,1.9381027,214.0,high
3158,2.194385,195.0,high
3159,1.500134,17.0,low
3160,1.7963986,55.0,medium
3161,1.7468656,27.0,medium
3162,2.0011985,637.0,high
3163,1.4929156,15.0,low
3164,1.3735322,16.0,low
3165,1.6229624,25.0,medium
3166,2.0713434,153.0,high
3167,1.4798758,12.0,low
3168,2.329056,80.0,medium
3169,1.8850689,51.0,medium
3170,2.163848,110.0,medium
3171,1.8827351,61.0,medium
3172,2.1228743,70.0,medium
3173,1.7704597,51.0,medium
3174,1.8421756,66.0,medium
3175,1.2840773,9.0,low
3176,1.5331256,47.0,medium
3177,1.6902509,52.0,medium
3178,1.2766769,7.0,low
3179,2.196397,143.0,high
3180,1.70091,18.0,low
3181,1.7304409,243.0,high
3182,1.8250695,42.0,medium
3183,1.5147969,73.0,medium
3184,1.8624493,61.0,medium
3185,1.6190506,22.0,medium
3186,1.6964991,19.0,low
3187,1.1989161,14.0,low
3188,2.0806472,203.0,high
3189,1.6432548,25.0,medium
3190,2.224781,157.0,high
3191,2.3298275,125.0,medium
3192,1.9279851,70.0,medium
3193,1.4139321,20.0,low
3194,1.8649682,107.0,medium
3195,1.8935338,121.0,medium
3196,1.3854257,65.0,medium
3197,2.0127432,77.0,medium
3198,1.8889648,51.0,medium
3199,2.1750526,92.0,medium
3200,1.8067118,326.0,high
3201,1.9408677,73.0,medium
3202,1.8946182,123.0,medium
3203,2.0710795,39.0,medium
3204,2.4107428,145.0,high
3205,1.6872386,55.0,medium
3206,1.8857414,71.0,medium
3207,1.9331424,152.0,high
3208,1.7016432,22.0,medium
3209,1.9164159,130.0,medium
3210,1.9769558,72.0,medium
3211,1.4923322,8.0,low
3212,1.9949903,90.0,medium
3213,1.3011087,27.0,medium
3214,1.522715,18.0,low
3215,1.9446815,157.0,high
3216,1.7152119,242.0,high
3217,1.4374715,25.0,medium
3218,1.9192178,85.0,medium
3219,1.8737787,47.0,medium
3220,1.890533,32.0,medium
3221,1.0497345,10.0,low
3222,2.1343982,37.0,medium
3223,1.8962944,790.0,high
3224,1.4138635,10.0,low
3225,2.2074654,105.0,medium
3226,2.103633,198.0,high
3227,1.9636503,102.0,medium
3228,1.7682513,109.0,medium
3229,2.041796,93.0,medium
3230,1.9422877,124.0,medium
3231,1.540437,22.0,medium
3232,2.1823404,126.0,medium
3233,1.337122,12.0,low
3234,1.4740884,28.0,medium
3235,1.1343937,4.0,low
3236,1.57634,52.0,medium
3237,1.7499967,27.0,medium
3238,1.8823309,40.0,medium
3239,2.2723835,74.0,medium
3240,1.4471596,32.0,medium
3241,2.305632,125.0,medium
3242,2.110219,153.0,high
3243,1.2944217,19.0,low
3244,1.4998779,15.0,low
3245,1.7762812,115.0,medium
3246,1.6667433,17.0,low
3247,1.8955858,44.0,medium
3248,1.4113388,41.0,medium
3249,1.812306,47.0,medium
3250,1.9046882,45.0,medium
3251,1.1225249,6.0,low
3252,2.0858512,124.0,medium
3253,1.4152374,12.0,low
3254,1.6773639,25.0,medium
3255,1.5515797,40.0,medium
3256,1.701723,61.0,medium
3257,1.6057987,25.0,medium
3258,1.9942298,318.0,high
3259,2.0287232,151.0,high
3260,1.7469498,239.0,high
3261,1.8163428,48.0,medium
3262,1.9868299,76.0,medium
3263,1.2346406,5.0,low
3264,2.1583667,137.0,medium
3265,1.9752737,125.0,medium
3266,1.9439317,62.0,medium
3267,1.6259058,43.0,medium
3268,1.7528783,57.0,medium
3269,2.0643775,72.0,medium
3270,2.1088161,215.0,high
3271,2.880451,577.0,high
3272,1.4215568,13.0,low
3273,1.7963717,74.0,medium
3274,1.35658,9.0,low
3275,1.3853011,9.0,low
3276,1.9504265,110.0,medium
3277,1.6614069,27.0,medium
3278,1.4802219,16.0,low
3279,2.1152902,187.0,high
3280,2.291949,144.0,high
3281,1.8250946,20.0,low
3282,1.839842,141.0,medium
3283,1.6500473,31.0,medium
3284,2.2187042,319.0,high
3285,1.9011883,22.0,medium
3286,1.6412313,22.0,medium
3287,1.3592402,11.0,low
3288,1.2950796,49.0,medium
3289,2.0246644,48.0,medium
3290,1.2812742,10.0,low
3291,2.661552,705.0,high
3292,1.1855012,16.0,low
3293,1.7711889,72.0,medium
3294,1.9571606,51.0,medium
3295,1.9581916,61.0,medium
3296,1.6892935,45.0,medium
3297,1.6542724,26.0,medium
3298,2.0572107,232.0,high
3299,2.1934726,253.0,high
3300,2.41385,191.0,high
3301,1.5760791,37.0,medium
3302,1.0493542,21.0,low
3303,1.9731084,129.0,medium
3304,1.7757298,83.0,medium
3305,1.785462,44.0,medium
3306,1.357291,14.0,low
3307,2.1352232,294.0,high
3308,2.0151248,161.0,high
3309,1.6237196,48.0,medium
3310,2.2833946,258.0,high
3311,1.6128486,227.0,high
3312,2.3599305,282.0,high
3313,1.9584693,243.0,high
3314,2.175075,141.0,medium
3315,1.7756402,29.0,medium
3316,2.016973,77.0,medium
3317,2.1426466,60.0,medium
3318,2.1040325,49.0,medium
3319,2.2449808,252.0,high
3320,1.8700368,65.0,medium
3321,1.6955173,38.0,medium
3322,1.6925161,82.0,medium
3323,1.6335728,18.0,low
3324,1.2406199,6.0,low
3325,1.3728807,28.0,medium
3326,2.2880983,205.0,high
3327,1.5952108,152.0,high
3328,1.8979908,66.0,medium
3329,1.4859906,14.0,low
3330,1.8911475,80.0,medium
3331,1.6526548,39.0,medium
3332,2.0094652,107.0,medium
3333,2.1231303,64.0,medium
3334,1.495504,19.0,low
3335,2.0192738,145.0,high
3336,1.861467,50.0,medium
3337,1.5871519,26.0,medium
3338,2.118342,62.0,medium
3339,1.3804281,86.0,medium
3340,2.0331292,101.0,medium
3341,1.8064097,19.0,low
3342,1.5386617,34.0,medium
3343,1.8961387,47.0,medium
3344,1.7190236,77.0,medium
3345,2.296009,148.0,high
3346,1.4770113,39.0,medium
3347,1.7250038,38.0,medium
3348,1.9538851,79.0,medium
3349,2.1650465,35.0,medium
3350,1.4773209,20.0,low
3351,2.348543,48.0,medium
3352,2.2443142,168.0,high
3353,1.3743755,6.0,low
3354,1.3580486,23.0,medium
3355,2.374275,213.0,high
3356,1.3677988,54.0,medium
3357,1.9975191,164.0,high
3358,1.8249998,52.0,medium
3359,1.8800858,28.0,medium
3360,1.9586611,104.0,medium
3361,1.7287066,39.0,medium
3362,2.2524824,131.0,medium
3363,2.128159,65.0,medium
3364,2.0928233,249.0,high
3365,1.5578583,16.0,low
3366,2.5134308,307.0,high
3367,1.9110467,55.0,medium
3368,1.6241479,21.0,low
3369,1.7740326,98.0,medium
3370,2.3148997,245.0,high
3371,1.3187424,26.0,medium
3372,1.4833398,14.0,low
3373,1.9636953,73.0,medium
3374,1.4432802,16.0,low
3375,1.0711126,8.0,low
3376,2.3067815,130.0,medium
3377,1.9308419,140.0,medium
3378,1.7546021,22.0,medium
3379,2.5691326,250.0,high
3380,1.3858018,13.0,low
3381,1.728162,25.0,medium
3382,1.5339776,29.0,medium
3383,1.4089911,67.0,medium
3384,1.5430119,11.0,low
3385,2.1254282,90.0,medium
3386,1.8961312,61.0,medium
3387,1.6158025,10.0,low
3388,2.2213411,146.0,high
3389,2.3067143,179.0,high
3390,2.2965605,753.0,high
3391,1.2486997,13.0,low
3392,2.4351149,144.0,high
3393,2.5743718,232.0,high
3394,1.768673,34.0,medium
3395,1.5008303,13.0,low
3396,1.5310674,20.0,low
3397,1.7281034,27.0,medium
3398,1.9783922,82.0,medium
3399,2.1737576,165.0,high
3400,2.4322956,303.0,high
3401,2.4590993,224.0,high
3402,1.7558943,164.0,high
3403,1.4836508,14.0,low
3404,1.1488683,30.0,medium
3405,1.1429843,25.0,medium
3406,1.2583528,7.0,low
3407,2.031703,74.0,medium
3408,1.7460885,32.0,medium
3409,1.9385867,324.0,high
3410,2.2867146,106.0,medium
3411,2.1974335,243.0,high
3412,1.6529484,100.0,medium
3413,2.6525877,236.0,high
3414,2.2683275,134.0,medium
3415,2.197582,269.0,high
3416,1.9997808,64.0,medium
3417,1.6866553,129.0,medium
3418,2.061258,92.0,medium
3419,1.8904637,189.0,high
3420,1.3363043,19.0,low
3421,1.8527846,105.0,medium
3422,2.1329153,230.0,high
3423,1.8922344,59.0,medium
3424,2.3970144,275.0,high
3425,1.8358793,82.0,medium
3426,1.925489,24.0,medium
3427,1.8843442,134.0,medium
3428,1.6111023,20.0,low
3429,2.063399,212.0,high
3430,1.7916226,41.0,medium
3431,1.8691449,39.0,medium
3432,1.6232966,37.0,medium
3433,2.0763977,100.0,medium
3434,2.037427,82.0,medium
3435,1.748866,130.0,medium
3436,2.132226,46.0,medium
3437,1.9479764,40.0,medium
3438,2.1490834,65.0,medium
3439,1.3934435,21.0,low
3440,2.0637798,110.0,medium
3441,1.8079462,87.0,medium
3442,1.3836367,14.0,low
3443,1.612392,45.0,medium
3444,1.6402093,101.0,medium
3445,1.8287492,31.0,medium
3446,1.8310229,55.0,medium
3447,1.5273607,15.0,low
3448,1.9888809,53.0,medium
3449,2.1520827,107.0,medium
3450,1.9985074,42.0,medium
3451,1.9432425,76.0,medium
3452,1.9357429,124.0,medium
3453,2.0348675,174.0,high
3454,1.5313758,16.0,low
3455,1.9604119,42.0,medium
3456,1.7664689,78.0,medium
3457,1.8851876,115.0,medium
3458,1.1387852,16.0,low
3459,1.9515971,65.0,medium
3460,1.855557,34.0,medium
3461,2.2055485,254.0,high
3462,1.8219923,23.0,medium
3463,2.042261,215.0,high
3464,1.8739976,39.0,medium
3465,1.6697485,30.0,medium
3466,1.4781437,41.0,medium
3467,1.8721321,49.0,medium
3468,2.01999,318.0,high
3469,1.8546138,47.0,medium
3470,2.4612627,246.0,high
3471,1.6232609,33.0,medium
3472,1.9302489,113.0,medium
3473,1.941988,176.0,high
3474,2.0833876,235.0,high
3475,2.1482348,258.0,high
3476,2.021215,101.0,medium
3477,2.0456753,32.0,medium
3478,1.7367451,47.0,medium
3479,1.3101238,29.0,medium
3480,1.8887337,104.0,medium
3481,1.8779844,53.0,medium
3482,1.9097861,445.0,high
3483,1.883961,73.0,medium
3484,1.3439732,35.0,medium
3485,2.174938,72.0,medium
3486,2.1707144,163.0,high
3487,1.0311153,3.0,low
3488,1.8349478,34.0,medium
3489,2.1495767,174.0,high
3490,2.108794,506.0,high
3491,1.6050168,44.0,medium
3492,2.4398634,82.0,medium
3493,1.4222361,20.0,low
3494,1.4228134,7.0,low
3495,1.5877217,14.0,low
3496,1.5861195,75.0,medium
3497,1.8158107,74.0,medium
3498,2.05784,258.0,high
3499,1.8153806,34.0,medium
3500,2.166565,167.0,high
3501,1.7850842,29.0,medium
3502,1.7047439,366.0,high
3503,1.8527542,123.0,medium
3504,1.7003323,59.0,medium
3505,1.8426738,54.0,medium
3506,1.8049406,450.0,high
3507,1.4428387,18.0,low
3508,1.8223581,141.0,medium
3509,1.8627876,38.0,medium
3510,1.96377,148.0,high
3511,1.376098,234.0,high
3512,2.205888,163.0,high
3513,1.7891856,52.0,medium
3514,1.9531317,57.0,medium
3515,1.7584358,75.0,medium
3516,2.091574,85.0,medium
3517,2.105848,329.0,high
3518,1.9345633,197.0,high
3519,2.007738,184.0,high
3520,2.3141634,249.0,high
3521,1.8041738,42.0,medium
3522,1.5875039,23.0,medium
3523,1.4520637,82.0,medium
3524,1.737108,47.0,medium
3525,1.5544943,323.0,high
3526,1.6322583,24.0,medium
3527,1.9645394,21.0,low
3528,1.608659,50.0,medium
3529,1.4381763,10.0,low
3530,1.9953266,64.0,medium
3531,2.1233346,80.0,medium
3532,1.9607147,51.0,medium
3533,1.92045,45.0,medium
3534,1.7117827,20.0,low
3535,2.0164511,109.0,medium
3536,1.8165892,17.0,low
3537,2.2628448,107.0,medium
3538,1.9810977,817.0,high
3539,2.17439,165.0,high
3540,1.5682235,26.0,medium
3541,1.1876305,7.0,low
3542,2.1743445,55.0,medium
3543,1.4134392,21.0,low
3544,1.3489479,15.0,low
3545,2.148612,184.0,high
3546,1.6953475,195.0,high
3547,1.3038812,4.0,low
3548,1.4617434,25.0,medium
3549,2.0136635,184.0,high
3550,1.4693044,60.0,medium
3551,1.0269318,6.0,low
3552,1.9428813,35.0,medium
3553,1.7091451,17.0,low
3554,1.7064296,42.0,medium
3555,2.206909,79.0,medium
3556,2.0786161,276.0,high
3557,2.322886,242.0,high
3558,1.5406008,64.0,medium
3559,2.0571666,123.0,medium
3560,1.862982,198.0,high
3561,1.8902606,316.0,high
3562,1.958474,142.0,medium
3563,1.7568924,57.0,medium
3564,1.7445277,50.0,medium
3565,1.7615796,20.0,low
3566,2.0246649,47.0,medium
3567,2.3071055,67.0,medium
3568,1.6256034,139.0,medium
3569,1.3668865,6.0,low
3570,1.7050542,55.0,medium
3571,1.6761291,83.0,medium
3572,1.3069985,13.0,low
3573,1.0176831,103.0,medium
3574,1.4543768,16.0,low
3575,2.3121808,189.0,high
3576,2.0747664,44.0,medium
3577,1.9234589,132.0,medium
3578,2.2902875,99.0,medium
3579,1.6704063,54.0,medium
3580,1.3710872,12.0,low
3581,1.966531,55.0,medium
3582,1.705194,20.0,low
3583,1.97533,25.0,medium
3584,2.1432405,158.0,high
3585,2.0217104,89.0,medium
3586,1.2561823,37.0,medium
3587,2.1287756,163.0,high
3588,2.1824126,206.0,high
3589,2.182089,380.0,high
3590,2.1140156,125.0,medium
3591,2.0638149,316.0,high
3592,2.1025724,28.0,medium
3593,2.178094,72.0,medium
3594,1.6126738,22.0,medium
3595,2.2436812,120.0,medium
3596,1.9382051,57.0,medium
3597,2.2553594,86.0,medium
3598,2.0154757,252.0,high
3599,2.1044247,129.0,medium
3600,1.4940554,52.0,medium
3601,1.4542012,85.0,medium
3602,1.7770578,24.0,medium
3603,1.4962873,82.0,medium
3604,1.9103183,25.0,medium
3605,2.1210976,138.0,medium
3606,1.8027068,60.0,medium
3607,1.7664207,51.0,medium
3608,2.6247272,189.0,high
3609,1.7078491,147.0,high
3610,1.9597763,137.0,medium
3611,1.6827484,43.0,medium
3612,1.7099341,67.0,medium
3613,1.7982438,100.0,medium
3614,1.6376504,12.0,low
3615,1.7085756,30.0,medium
3616,1.8569037,199.0,high
3617,1.5564417,63.0,medium
3618,1.9970791,135.0,medium
3619,1.9742262,160.0,high
3620,1.922888,104.0,medium
3621,1.0641057,12.0,low
3622,2.202415,271.0,high
3623,2.107819,90.0,medium
3624,2.7696333,468.0,high
3625,1.2766072,18.0,low
3626,1.5766522,16.0,low
3627,1.6488571,45.0,medium
3628,1.9881573,80.0,medium
3629,1.6287287,31.0,medium
3630,1.4983615,13.0,low
3631,1.2962486,12.0,low
3632,1.2911125,7.0,low
3633,2.2512665,129.0,medium
3634,1.2072793,12.0,low
3635,1.5467097,22.0,medium
3636,1.5771863,58.0,medium
3637,1.6365073,19.0,low
3638,1.3352877,55.0,medium
3639,1.9026113,294.0,high
3640,1.1804063,3.0,low
3641,1.8395954,100.0,medium
3642,1.2349249,27.0,medium
3643,1.8141056,48.0,medium
3644,1.9428921,66.0,medium
3645,1.1869866,21.0,low
3646,2.2934563,220.0,high
3647,1.8670464,41.0,medium
3648,2.3469837,443.0,high
3649,2.0112383,187.0,high
3650,1.982495,152.0,high
3651,1.9601582,88.0,medium
3652,2.3810315,134.0,medium
3653,1.4514589,17.0,low
3654,1.3860608,20.0,low
3655,1.7262552,26.0,medium
3656,2.1772227,190.0,high
3657,1.8202343,76.0,medium
3658,1.8970747,37.0,medium
3659,2.2779546,88.0,medium
3660,2.9823468,41.0,medium
3661,1.9159156,45.0,medium
3662,1.8560152,43.0,medium
3663,2.2994916,146.0,high
3664,1.7123595,31.0,medium
3665,1.8169404,35.0,medium
3666,1.4481589,29.0,medium
3667,2.1608293,178.0,high
3668,1.4019663,37.0,medium
3669,2.1742413,84.0,medium
3670,1.7983328,106.0,medium
3671,1.7394036,145.0,high
3672,1.7510499,57.0,medium
3673,2.122629,443.0,high
3674,2.010598,56.0,medium
3675,2.151212,91.0,medium
3676,2.0736053,56.0,medium
